Design,Cost,Utility to Science,Failed Downtime,Servicing Margin
13363,1.48E+10,2.28E+09,0.36384,1.37E+06
13364,5.34E+10,1.25E+06,0.1576,0
13365,4.64E+10,5.86E+07,0.1763,55656
13366,4.12E+10,50926,0.19694,1.09E+05
13367,1.78E+10,1.50E+07,0.23438,9.43E+05
13368,4.55E+10,6.07E+05,0.21835,63977
13369,4.16E+10,1.77E+05,0.23064,1.05E+05
13370,1.81E+10,1.60E+07,0.24134,9.30E+05
13371,5.48E+10,1.14E+05,0.22891,0
13372,4.97E+10,60616,0.17622,27568
13373,3.24E+10,60898,0.20042,1.95E+05
13374,1.54E+10,53841,0.18786,9.80E+05
13375,4.90E+10,1.83E+06,0.22644,31879
13376,3.23E+10,3.74E+07,0.20308,1.98E+05
13377,1.44E+10,2.37E+05,0.17456,1.13E+06
13378,5.34E+10,1.75E+07,0.20163,0
13379,4.67E+10,41647,0.2238,53063
13380,4.13E+10,50292,0.1659,1.07E+05
13381,1.78E+10,1.94E+05,0.19021,9.44E+05
13382,4.54E+10,4.44E+05,0.2176,64044
13383,4.03E+10,43761,0.18358,1.20E+05
13384,1.95E+10,40044,0.23341,8.04E+05
13385,3.07E+10,1.29E+09,0.51928,0
13386,2.72E+10,1.18E+09,0.55418,51213
13387,2.54E+10,1.32E+09,0.50498,82561
13388,1.41E+10,1.16E+09,0.55731,6.14E+05
13389,2.46E+10,7.14E+08,0.54643,99883
13390,2.31E+10,1.28E+09,0.49788,1.34E+05
13391,1.15E+10,1.12E+09,0.54769,1.01E+06
13392,3.07E+10,8.06E+08,0.38356,0
13393,2.52E+10,3.43E+08,0.40587,87013
13394,2.31E+10,4.07E+08,0.43165,1.35E+05
13395,1.24E+10,3.60E+08,0.4353,8.36E+05
13396,2.45E+10,8.88E+08,0.40245,1.03E+05
13397,2.29E+10,4.07E+08,0.42302,1.41E+05
13398,1.12E+10,4.34E+08,0.38699,1.08E+06
13399,3.15E+10,7.14E+08,0.42139,0
13400,2.75E+10,6.85E+08,0.41721,42653
13401,1.90E+10,3.85E+08,0.3542,2.09E+05
13402,1.02E+10,7.74E+08,0.45582,1.05E+06
13403,2.69E+10,5.86E+08,0.43249,50439
13404,1.86E+10,6.73E+08,0.40162,2.22E+05
13405,1.03E+10,5.01E+08,0.44084,1.06E+06
13406,3.07E+10,7.65E+08,0.37952,0
13407,2.53E+10,4.51E+08,0.37106,86680
13408,2.37E+10,2.10E+08,0.44581,1.18E+05
13409,1.18E+10,4.08E+08,0.43409,9.38E+05
13410,2.44E+10,5.26E+08,0.39158,1.03E+05
13411,2.26E+10,3.29E+08,0.4174,1.47E+05
13412,1.10E+10,3.85E+08,0.46014,1.13E+06
13413,1.56E+10,9.60E+07,0.76503,0
13414,1.43E+10,1.39E+08,0.7021,41822
13415,1.39E+10,1.02E+08,0.75569,55725
13416,1.15E+10,1.03E+08,0.77234,2.04E+05
13417,1.38E+10,1.45E+08,0.71284,60511
13418,1.33E+10,1.24E+08,0.7416,83064
13419,9.54E+09,1.30E+08,0.78785,4.47E+05
13420,1.56E+10,1.03E+08,0.69288,0
13421,1.43E+10,1.04E+08,0.69837,41719
13422,1.39E+10,9.82E+07,0.72194,57293
13423,9.39E+09,4.28E+07,0.73293,4.61E+05
13424,1.35E+10,2.27E+07,0.71898,72858
13425,1.31E+10,3.94E+07,0.72637,94963
13426,1.07E+10,4.21E+07,0.69331,2.86E+05
13427,1.59E+10,7.52E+07,0.67282,0
13428,1.50E+10,5.90E+07,0.70282,21001
13429,1.24E+10,1.71E+07,0.69744,1.13E+05
13430,1.00E+10,5.22E+07,0.73703,2.97E+05
13431,1.46E+10,8.89E+06,0.6763,32961
13432,1.20E+10,3.15E+07,0.6999,1.30E+05
13433,8.79E+09,3.19E+07,0.69674,4.87E+05
13434,1.56E+10,6.38E+07,0.70937,0
13435,1.43E+10,7.68E+07,0.67462,41565
13436,1.38E+10,8.76E+07,0.70759,61411
13437,9.26E+09,7.65E+07,0.67307,4.83E+05
13438,1.34E+10,5.33E+06,0.74812,76904
13439,1.31E+10,1.67E+08,0.66921,94567
13440,9.42E+09,1.26E+07,0.70424,4.67E+05
13441,6.60E+10,3.39E+09,0.35762,0
13442,5.32E+10,2.38E+09,0.36541,1.19E+05
13443,4.85E+10,2.32E+09,0.37692,1.84E+05
13444,2.22E+10,2.28E+09,0.35477,1.32E+06
13445,5.09E+10,3.11E+09,0.30262,1.48E+05
13446,4.72E+10,2.52E+09,0.36438,2.05E+05
13447,2.00E+10,2.47E+09,0.39081,1.64E+06
13448,6.60E+10,1.57E+07,0.26476,0
13449,5.75E+10,9.26E+06,0.28332,72813
13450,5.27E+10,94045,0.23234,1.27E+05
13451,2.46E+10,3.46E+07,0.24703,1.08E+06
13452,5.68E+10,38914,0.24718,79946
13453,5.22E+10,44836,0.27173,1.34E+05
13454,2.42E+10,1.10E+07,0.16782,1.13E+06
13455,6.73E+10,42183,0.19877,0
13456,6.13E+10,3.35E+07,0.24656,35633
13457,4.23E+10,61854,0.17476,2.25E+05
13458,2.06E+10,2.11E+06,0.21002,1.16E+06
13459,6.10E+10,51178,0.231,37464
13460,4.12E+10,9.91E+07,0.1934,2.45E+05
13461,1.91E+10,66367,0.20299,1.37E+06
13462,6.60E+10,5.89E+05,0.21538,0
13463,5.75E+10,41906,0.21957,72529
13464,5.20E+10,47106,0.21633,1.35E+05
13465,2.70E+10,40399,0.23582,8.93E+05
13466,5.67E+10,81895,0.25525,80980
13467,5.21E+10,4.75E+06,0.23669,1.34E+05
13468,2.37E+10,2.91E+07,0.19467,1.17E+06
13469,3.79E+10,1.09E+09,0.57245,0
13470,3.35E+10,1.07E+09,0.5612,69298
13471,3.21E+10,9.41E+08,0.57966,98458
13472,1.93E+10,1.02E+09,0.61149,6.82E+05
13473,3.02E+10,9.83E+08,0.53111,1.38E+05
13474,2.89E+10,9.75E+08,0.5542,1.74E+05
13475,1.56E+10,1.06E+09,0.58742,1.16E+06
13476,3.79E+10,9.90E+08,0.44418,0
13477,3.10E+10,2.84E+08,0.52192,1.20E+05
13478,2.94E+10,1.76E+08,0.43775,1.62E+05
13479,1.57E+10,2.84E+08,0.50732,1.13E+06
13480,3.01E+10,3.33E+08,0.5226,1.41E+05
13481,2.82E+10,2.38E+08,0.49797,1.94E+05
13482,1.66E+10,4.46E+08,0.48478,1.00E+06
13483,3.87E+10,6.51E+08,0.46327,0
13484,3.40E+10,5.78E+08,0.46654,54067
13485,2.43E+10,4.16E+08,0.46674,2.55E+05
13486,1.31E+10,5.27E+08,0.42464,1.37E+06
13487,3.32E+10,5.35E+08,0.4837,64712
13488,2.37E+10,4.37E+08,0.45689,2.79E+05
13489,1.31E+10,2.29E+08,0.46791,1.39E+06
13490,3.79E+10,4.62E+08,0.45673,0
13491,3.13E+10,2.88E+08,0.49303,1.12E+05
13492,2.91E+10,2.79E+08,0.50933,1.68E+05
13493,1.57E+10,3.57E+08,0.45295,1.11E+06
13494,3.01E+10,4.10E+08,0.50024,1.40E+05
13495,2.83E+10,2.27E+08,0.47685,1.91E+05
13496,1.45E+10,2.45E+08,0.459,1.38E+06
13497,1.92E+10,1.24E+08,0.78883,0
13498,1.77E+10,9.36E+07,0.77951,52946
13499,1.76E+10,1.24E+08,0.78304,58511
13500,1.35E+10,1.11E+08,0.75602,3.69E+05
13501,1.72E+10,1.10E+08,0.7565,72713
13502,1.71E+10,1.09E+08,0.77089,84384
13503,1.44E+10,7.68E+07,0.83056,2.84E+05
13504,1.92E+10,3.06E+07,0.77072,0
13505,1.77E+10,2.22E+07,0.6924,52804
13506,1.76E+10,2.77E+07,0.76455,59736
13507,1.30E+10,6.87E+07,0.71257,4.34E+05
13508,1.68E+10,5.40E+06,0.74292,91657
13509,1.65E+10,5.66E+07,0.75549,1.12E+05
13510,1.31E+10,2.59E+07,0.75813,4.26E+05
13511,1.96E+10,7.04E+07,0.7109,0
13512,1.86E+10,4.94E+06,0.78013,24724
13513,1.54E+10,2.04E+07,0.76512,1.44E+05
13514,1.24E+10,1.55E+07,0.77473,4.18E+05
13515,1.81E+10,3.89E+07,0.7288,38957
13516,1.50E+10,7.16E+07,0.72932,1.63E+05
13517,1.15E+10,1.78E+08,0.74027,5.66E+05
13518,1.92E+10,5.54E+07,0.74529,0
13519,1.77E+10,7.54E+07,0.69163,52592
13520,1.76E+10,1.55E+07,0.73599,61024
13521,1.30E+10,3.19E+07,0.7802,4.29E+05
13522,1.69E+10,1.35E+07,0.77242,88153
13523,1.66E+10,1.99E+07,0.75848,1.05E+05
13524,1.37E+10,6.54E+06,0.73796,3.55E+05
13525,6.34E+10,3.31E+09,0.34656,0
13526,5.08E+10,2.60E+09,0.36593,1.19E+05
13527,4.63E+10,2.70E+09,0.30307,1.83E+05
13528,1.86E+10,2.29E+09,0.35555,1.68E+06
13529,4.89E+10,2.60E+09,0.34627,1.45E+05
13530,4.49E+10,2.67E+09,0.29297,2.08E+05
13531,1.61E+10,2.16E+09,0.40201,2.29E+06
13532,6.34E+10,41921,0.22577,0
13533,5.51E+10,38002,0.27534,72143
13534,5.04E+10,2.21E+07,0.21935,1.26E+05
13535,2.52E+10,41185,0.22547,9.29E+05
13536,5.44E+10,3.08E+07,0.23543,79708
13537,5.00E+10,3.88E+06,0.20633,1.33E+05
13538,2.50E+10,1.52E+08,0.2592,9.63E+05
13539,6.46E+10,2.88E+06,0.21363,0
13540,5.88E+10,3.28E+07,0.24824,35236
13541,3.98E+10,54548,0.19558,2.35E+05
13542,1.93E+10,1.62E+08,0.25501,1.21E+06
13543,5.84E+10,1.04E+07,0.25605,37771
13544,3.92E+10,5.82E+05,0.22448,2.47E+05
13545,1.86E+10,1.21E+06,0.25095,1.32E+06
13546,6.34E+10,41664,0.22062,0
13547,5.48E+10,5.85E+07,0.2538,74481
13548,5.03E+10,8.03E+06,0.2347,1.28E+05
13549,2.36E+10,47001,0.22065,1.06E+06
13550,5.44E+10,43011,0.20052,79143
13551,4.98E+10,1.19E+06,0.20908,1.35E+05
13552,2.26E+10,51364,0.20024,1.17E+06
13553,3.64E+10,1.10E+09,0.55505,0
13554,3.20E+10,1.32E+09,0.57793,70231
13555,3.08E+10,1.17E+09,0.56981,96089
13556,1.98E+10,9.43E+08,0.59453,5.59E+05
13557,2.90E+10,9.52E+08,0.6024,1.36E+05
13558,2.78E+10,1.32E+09,0.51206,1.70E+05
13559,1.64E+10,8.84E+08,0.59321,9.24E+05
13560,3.64E+10,7.41E+08,0.51091,0
13561,2.99E+10,3.10E+08,0.46697,1.14E+05
13562,2.83E+10,2.94E+08,0.47159,1.55E+05
13563,1.71E+10,4.30E+08,0.47093,8.19E+05
13564,2.89E+10,3.02E+08,0.45736,1.39E+05
13565,2.71E+10,3.36E+08,0.48247,1.89E+05
13566,1.57E+10,4.68E+08,0.46952,1.02E+06
13567,3.71E+10,9.00E+08,0.44702,0
13568,3.24E+10,3.52E+08,0.47038,56257
13569,2.40E+10,4.96E+08,0.42675,2.30E+05
13570,1.29E+10,4.51E+08,0.48827,1.27E+06
13571,3.19E+10,4.21E+08,0.51091,63810
13572,2.23E+10,4.76E+08,0.51976,2.89E+05
13573,1.38E+10,4.03E+08,0.48538,1.09E+06
13574,3.64E+10,4.33E+08,0.41928,0
13575,2.96E+10,4.58E+08,0.47452,1.21E+05
13576,2.85E+10,7.04E+08,0.40064,1.50E+05
13577,1.78E+10,4.41E+08,0.49986,7.33E+05
13578,2.89E+10,4.12E+08,0.42928,1.37E+05
13579,2.70E+10,4.26E+08,0.46332,1.92E+05
13580,1.39E+10,3.14E+08,0.48707,1.39E+06
13581,1.84E+10,1.24E+08,0.80268,0
13582,1.70E+10,8.59E+07,0.80152,52295
13583,1.68E+10,1.12E+08,0.78988,64149
13584,1.44E+10,1.18E+08,0.78935,2.21E+05
13585,1.64E+10,1.34E+08,0.76863,78591
13586,1.60E+10,1.05E+08,0.73608,99360
13587,1.32E+10,8.37E+07,0.78372,3.48E+05
13588,1.84E+10,4.23E+07,0.72433,0
13589,1.70E+10,1.96E+07,0.77159,52154
13590,1.68E+10,1.72E+07,0.75213,62116
13591,1.25E+10,3.23E+07,0.75849,4.28E+05
13592,1.61E+10,6.62E+07,0.73163,93753
13593,1.58E+10,1.02E+07,0.7217,1.11E+05
13594,1.23E+10,2.69E+07,0.72681,4.64E+05
13595,1.88E+10,2.41E+07,0.74061,0
13596,1.78E+10,8.92E+07,0.76258,24338
13597,1.49E+10,3.07E+07,0.73061,1.35E+05
13598,1.16E+10,1.22E+07,0.76708,4.54E+05
13599,1.73E+10,2.80E+07,0.74179,39267
13600,1.43E+10,2.16E+07,0.74174,1.66E+05
13601,1.10E+10,8.71E+06,0.7473,5.72E+05
13602,1.84E+10,3.96E+07,0.75875,0
13603,1.70E+10,4.22E+07,0.72168,51944
13604,1.69E+10,4.27E+07,0.74493,59420
13605,1.32E+10,2.61E+07,0.76162,3.41E+05
13606,1.61E+10,2.47E+07,0.73442,93344
13607,1.62E+10,4.03E+07,0.75076,93277
13608,1.16E+10,1.14E+07,0.74225,5.95E+05
13609,6.34E+10,3.82E+09,0.35002,0
13610,5.09E+10,2.96E+09,0.32541,1.18E+05
13611,4.72E+10,2.54E+09,0.37595,1.70E+05
13612,2.16E+10,2.47E+09,0.32885,1.26E+06
13613,4.88E+10,2.39E+09,0.3704,1.45E+05
13614,4.51E+10,2.97E+09,0.32386,2.04E+05
13615,2.00E+10,3.05E+09,0.36749,1.49E+06
13616,6.34E+10,4.37E+05,0.24466,0
13617,5.51E+10,47474,0.22399,72094
13618,5.05E+10,1.02E+06,0.26468,1.25E+05
13619,2.42E+10,1.74E+06,0.24102,1.01E+06
13620,5.44E+10,42414,0.20676,79183
13621,4.98E+10,37142,0.2818,1.35E+05
13622,2.19E+10,45480,0.22758,1.24E+06
13623,6.47E+10,1.01E+05,0.23271,0
13624,5.89E+10,80112,0.20834,34777
13625,3.96E+10,3.26E+06,0.19152,2.38E+05
13626,1.94E+10,1.20E+06,0.22168,1.20E+06
13627,5.86E+10,51131,0.22435,36626
13628,3.91E+10,68660,0.18361,2.49E+05
13629,1.96E+10,2.53E+05,0.23007,1.19E+06
13630,6.34E+10,55933,0.23082,0
13631,5.52E+10,40871,0.23308,70945
13632,5.02E+10,1.19E+06,0.22795,1.29E+05
13633,2.34E+10,94707,0.21165,1.08E+06
13634,5.45E+10,48064,0.19363,78620
13635,5.03E+10,3.87E+06,0.2403,1.28E+05
13636,2.20E+10,38004,0.26389,1.23E+06
13637,3.64E+10,7.92E+08,0.57745,0
13638,3.23E+10,1.33E+09,0.54433,65394
13639,3.07E+10,7.57E+08,0.58181,99580
13640,1.96E+10,7.50E+08,0.61712,5.76E+05
13641,2.89E+10,1.20E+09,0.58389,1.38E+05
13642,2.76E+10,1.48E+09,0.52922,1.77E+05
13643,1.51E+10,1.10E+09,0.53039,1.13E+06
13644,3.64E+10,4.07E+08,0.48885,0
13645,2.98E+10,1.92E+08,0.50519,1.16E+05
13646,2.79E+10,3.04E+08,0.47471,1.65E+05
13647,1.56E+10,2.27E+08,0.5058,1.03E+06
13648,2.87E+10,3.97E+08,0.4626,1.42E+05
13649,2.69E+10,4.53E+08,0.47248,1.95E+05
13650,1.49E+10,2.86E+08,0.49951,1.16E+06
13651,3.71E+10,9.33E+08,0.44793,0
13652,3.23E+10,6.29E+08,0.43808,57999
13653,2.35E+10,4.84E+08,0.46,2.44E+05
13654,1.42E+10,3.93E+08,0.45778,1.00E+06
13655,3.19E+10,5.38E+08,0.45385,64453
13656,2.27E+10,6.51E+08,0.45795,2.74E+05
13657,1.30E+10,2.97E+08,0.48073,1.28E+06
13658,3.64E+10,4.41E+08,0.47173,0
13659,2.98E+10,4.48E+08,0.48202,1.17E+05
13660,2.80E+10,5.15E+08,0.46666,1.62E+05
13661,1.47E+10,3.24E+08,0.51809,1.18E+06
13662,2.89E+10,4.58E+08,0.45312,1.38E+05
13663,2.72E+10,3.76E+08,0.47138,1.87E+05
13664,1.54E+10,3.56E+08,0.50661,1.07E+06
13665,1.84E+10,1.18E+08,0.79758,0
13666,1.70E+10,1.01E+08,0.80965,52248
13667,1.69E+10,1.35E+08,0.76519,58276
13668,1.32E+10,1.00E+08,0.79663,3.39E+05
13669,1.63E+10,1.12E+08,0.73766,81516
13670,1.63E+10,1.37E+08,0.77648,87823
13671,1.26E+10,1.00E+08,0.77427,4.18E+05
13672,1.84E+10,1.07E+07,0.71067,0
13673,1.70E+10,3.01E+07,0.73904,52107
13674,1.67E+10,4.17E+07,0.74166,64749
13675,1.39E+10,1.34E+07,0.72638,2.70E+05
13676,1.61E+10,4.21E+07,0.71836,93657
13677,1.58E+10,2.43E+07,0.71047,1.11E+05
13678,1.31E+10,4.45E+06,0.79603,3.58E+05
13679,1.88E+10,1.59E+07,0.72874,0
13680,1.78E+10,8.14E+06,0.76537,24307
13681,1.46E+10,2.28E+07,0.76676,1.51E+05
13682,1.11E+10,7.58E+06,0.72811,5.45E+05
13683,1.73E+10,5.83E+06,0.76887,40673
13684,1.41E+10,2.06E+07,0.72291,1.78E+05
13685,1.10E+10,5.43E+06,0.77518,5.82E+05
13686,1.84E+10,5.54E+06,0.76062,0
13687,1.70E+10,4.19E+07,0.73534,51897
13688,1.68E+10,1.24E+07,0.77467,64272
13689,1.38E+10,1.69E+07,0.70667,2.76E+05
13690,1.61E+10,8.31E+06,0.75334,91153
13691,1.60E+10,2.24E+07,0.75275,1.02E+05
13692,1.20E+10,2.02E+07,0.7398,5.19E+05
13693,6.28E+10,3.60E+09,0.33492,0
13694,5.05E+10,2.47E+09,0.35752,1.16E+05
13695,4.63E+10,2.83E+09,0.38113,1.75E+05
13696,2.09E+10,2.52E+09,0.38507,1.30E+06
13697,4.85E+10,2.61E+09,0.36799,1.42E+05
13698,4.45E+10,2.46E+09,0.3197,2.04E+05
13699,1.70E+10,2.68E+09,0.32959,1.99E+06
13700,6.28E+10,3.11E+07,0.23683,0
13701,5.47E+10,42292,0.2076,69838
13702,5.01E+10,40853,0.2262,1.23E+05
13703,2.33E+10,4.83E+07,0.2347,1.05E+06
13704,5.41E+10,44682,0.2289,76757
13705,4.93E+10,4.12E+06,0.27461,1.33E+05
13706,2.43E+10,1.03E+06,0.22335,9.81E+05
13707,6.41E+10,1.21E+05,0.21795,0
13708,5.85E+10,1.13E+05,0.24738,33283
13709,3.94E+10,60118,0.19745,2.32E+05
13710,1.83E+10,72760,0.21451,1.30E+06
13711,5.82E+10,49427,0.22554,35155
13712,3.91E+10,4.64E+05,0.17141,2.39E+05
13713,1.88E+10,58274,0.20693,1.26E+06
13714,6.28E+10,53088,0.26928,0
13715,5.47E+10,39303,0.26062,69565
13716,4.99E+10,4.98E+07,0.23056,1.25E+05
13717,2.43E+10,48214,0.19981,9.66E+05
13718,5.40E+10,3.46E+06,0.2383,77760
13719,4.92E+10,45485,0.22623,1.35E+05
13720,2.26E+10,3.38E+07,0.26155,1.14E+06
13721,3.61E+10,1.18E+09,0.53438,0
13722,3.18E+10,1.20E+09,0.59788,67970
13723,3.05E+10,9.26E+08,0.59233,96883
13724,1.86E+10,1.09E+09,0.6215,6.30E+05
13725,2.87E+10,1.17E+09,0.52793,1.34E+05
13726,2.76E+10,8.71E+08,0.57547,1.67E+05
13727,1.50E+10,8.21E+08,0.61627,1.11E+06
13728,3.61E+10,4.38E+08,0.48072,0
13729,2.98E+10,3.86E+08,0.45784,1.08E+05
13730,2.81E+10,8.07E+08,0.47391,1.52E+05
13731,1.45E+10,3.52E+08,0.44172,1.18E+06
13732,2.86E+10,1.70E+08,0.50447,1.38E+05
13733,2.68E+10,2.51E+08,0.47968,1.88E+05
13734,1.61E+10,4.92E+08,0.49301,9.30E+05
13735,3.68E+10,7.85E+08,0.46524,0
13736,3.24E+10,4.26E+08,0.45615,51924
13737,2.32E+10,5.75E+08,0.42527,2.44E+05
13738,1.43E+10,3.52E+08,0.50111,9.48E+05
13739,3.17E+10,3.86E+08,0.50139,61675
13740,2.24E+10,6.52E+08,0.44757,2.76E+05
13741,1.21E+10,4.60E+08,0.52381,1.46E+06
13742,3.61E+10,6.65E+08,0.44904,0
13743,2.97E+10,3.92E+08,0.45188,1.12E+05
13744,2.82E+10,3.62E+08,0.46644,1.50E+05
13745,1.69E+10,3.14E+08,0.50713,8.04E+05
13746,2.86E+10,2.07E+08,0.50562,1.38E+05
13747,2.69E+10,2.94E+08,0.4313,1.86E+05
13748,1.57E+10,2.83E+08,0.44403,9.84E+05
13749,1.83E+10,9.72E+07,0.78354,0
13750,1.69E+10,8.86E+07,0.80643,50540
13751,1.68E+10,1.04E+08,0.77363,57445
13752,1.21E+10,1.17E+08,0.77817,4.65E+05
13753,1.63E+10,1.04E+08,0.79216,76744
13754,1.64E+10,5.13E+07,0.8235,73525
13755,1.27E+10,1.35E+08,0.77135,3.85E+05
13756,1.83E+10,4.59E+07,0.725,0
13757,1.69E+10,1.14E+07,0.75957,50403
13758,1.68E+10,3.58E+07,0.73735,57117
13759,1.39E+10,2.01E+07,0.74859,2.48E+05
13760,1.60E+10,2.98E+07,0.7785,91479
13761,1.59E+10,2.82E+07,0.73292,97496
13762,1.31E+10,1.03E+07,0.74289,3.42E+05
13763,1.86E+10,1.44E+07,0.71922,0
13764,1.77E+10,2.46E+07,0.74705,23487
13765,1.46E+10,7.84E+07,0.7455,1.39E+05
13766,1.22E+10,8.91E+06,0.73571,3.55E+05
13767,1.72E+10,8.77E+06,0.76593,38281
13768,1.44E+10,3.07E+07,0.74308,1.53E+05
13769,1.10E+10,2.36E+07,0.6869,5.53E+05
13770,1.83E+10,5.40E+07,0.76726,0
13771,1.69E+10,7.03E+07,0.74034,50200
13772,1.67E+10,5.70E+06,0.74694,60813
13773,1.40E+10,1.63E+07,0.74676,2.43E+05
13774,1.59E+10,6.55E+06,0.70692,92106
13775,1.58E+10,3.48E+07,0.76282,1.02E+05
13776,1.26E+10,5.09E+06,0.76536,4.01E+05
13777,6.12E+10,4.00E+09,0.26497,0
13778,5.01E+10,2.90E+09,0.30901,93019
13779,4.60E+10,2.47E+09,0.27357,1.42E+05
13780,1.81E+10,2.68E+09,0.2744,1.42E+06
13781,4.81E+10,2.64E+09,0.26026,1.15E+05
13782,4.48E+10,2.82E+09,0.22892,1.58E+05
13783,1.79E+10,2.89E+09,0.33504,1.48E+06
13784,6.12E+10,3.22E+07,0.19639,0
13785,5.39E+10,51466,0.14029,56703
13786,4.93E+10,4.25E+06,0.17004,1.02E+05
13787,2.20E+10,43319,0.18646,9.75E+05
13788,5.29E+10,1.98E+07,0.14404,65465
13789,4.81E+10,1.18E+07,0.19962,1.16E+05
13790,2.11E+10,6.27E+07,0.2085,1.07E+06
13791,6.26E+10,7.35E+05,0.16675,0
13792,5.72E+10,5.83E+07,0.1894,28984
13793,3.90E+10,3.22E+06,0.20712,1.96E+05
13794,1.82E+10,5.83E+05,0.2088,1.09E+06
13795,5.67E+10,3.94E+07,0.14201,31765
13796,3.87E+10,53392,0.19686,2.01E+05
13797,1.63E+10,1.44E+07,0.19606,1.38E+06
13798,6.12E+10,65203,0.14462,0
13799,5.37E+10,2.24E+07,0.18856,57817
13800,4.88E+10,41148,0.22256,1.08E+05
13801,2.10E+10,8.49E+07,0.17999,1.06E+06
13802,5.30E+10,44404,0.16029,64152
13803,4.82E+10,4.70E+06,0.20659,1.15E+05
13804,2.07E+10,1.54E+08,0.21447,1.11E+06
13805,3.52E+10,1.18E+09,0.43764,0
13806,3.14E+10,1.31E+09,0.4388,52997
13807,2.99E+10,1.14E+09,0.39968,81162
13808,1.54E+10,1.36E+09,0.40793,8.27E+05
13809,2.85E+10,1.03E+09,0.44332,1.06E+05
13810,2.74E+10,1.36E+09,0.38123,1.34E+05
13811,1.43E+10,1.12E+09,0.54069,9.95E+05
13812,3.52E+10,1.11E+09,0.31702,0
13813,2.94E+10,4.11E+08,0.40995,88380
13814,2.77E+10,4.34E+08,0.35367,1.25E+05
13815,1.40E+10,5.11E+08,0.39165,1.04E+06
13816,2.82E+10,3.07E+08,0.38726,1.14E+05
13817,2.70E+10,5.94E+08,0.36173,1.42E+05
13818,1.36E+10,4.32E+08,0.39659,1.12E+06
13819,3.60E+10,1.41E+09,0.36654,0
13820,3.19E+10,5.56E+08,0.38875,42587
13821,2.31E+10,9.36E+08,0.38775,2.02E+05
13822,1.17E+10,7.77E+08,0.37588,1.25E+06
13823,3.11E+10,5.11E+08,0.33793,52316
13824,2.23E+10,8.49E+08,0.35023,2.25E+05
13825,1.32E+10,7.11E+08,0.41633,9.61E+05
13826,3.52E+10,9.31E+08,0.40769,0
13827,2.92E+10,6.28E+08,0.31726,93787
13828,2.75E+10,2.89E+08,0.4392,1.30E+05
13829,1.38E+10,3.62E+08,0.3565,1.06E+06
13830,2.83E+10,3.32E+08,0.37005,1.12E+05
13831,2.69E+10,5.31E+08,0.35278,1.46E+05
13832,1.25E+10,2.87E+08,0.41558,1.38E+06
13833,1.78E+10,1.97E+08,0.65052,0
13834,1.65E+10,1.25E+08,0.70172,43160
13835,1.63E+10,1.22E+08,0.74552,51417
13836,1.25E+10,1.27E+08,0.75625,3.16E+05
13837,1.59E+10,2.03E+08,0.69049,65548
13838,1.58E+10,1.52E+08,0.71555,70247
13839,1.12E+10,1.31E+08,0.71694,4.99E+05
13840,1.78E+10,4.21E+07,0.71245,0
13841,1.65E+10,5.48E+07,0.68115,43048
13842,1.63E+10,3.99E+07,0.67984,50323
13843,1.14E+10,1.20E+08,0.66199,4.53E+05
13844,1.57E+10,1.39E+08,0.64582,75538
13845,1.54E+10,9.65E+07,0.66437,90324
13846,1.08E+10,7.27E+07,0.63801,5.66E+05
13847,1.82E+10,1.29E+08,0.62922,0
13848,1.73E+10,1.59E+08,0.65729,20794
13849,1.41E+10,6.60E+07,0.73016,1.29E+05
13850,1.09E+10,3.81E+07,0.69613,4.34E+05
13851,1.67E+10,8.96E+07,0.6522,34956
13852,1.37E+10,1.14E+08,0.63962,1.50E+05
13853,9.76E+09,1.43E+07,0.65802,6.65E+05
13854,1.78E+10,1.22E+08,0.63029,0
13855,1.65E+10,4.09E+07,0.71005,42882
13856,1.63E+10,6.14E+07,0.70334,52146
13857,1.22E+10,8.28E+07,0.6815,3.42E+05
13858,1.57E+10,5.67E+07,0.64729,72056
13859,1.55E+10,1.29E+08,0.65523,85334
13860,1.15E+10,4.73E+07,0.69516,4.47E+05
13861,5.86E+10,3.62E+09,0.32617,0
13862,4.77E+10,2.78E+09,0.26853,93405
13863,4.39E+10,2.82E+09,0.27518,1.39E+05
13864,1.87E+10,2.80E+09,0.25242,1.21E+06
13865,4.58E+10,2.39E+09,0.28603,1.14E+05
13866,4.28E+10,3.00E+09,0.233,1.55E+05
13867,1.87E+10,2.64E+09,0.25297,1.22E+06
13868,5.86E+10,2.09E+07,0.17,0
13869,5.12E+10,7.75E+06,0.16538,57815
13870,4.67E+10,56008,0.17327,1.04E+05
13871,2.12E+10,2.18E+07,0.20292,9.45E+05
13872,5.02E+10,3.47E+06,0.19174,67290
13873,4.57E+10,9.47E+06,0.18939,1.17E+05
13874,1.87E+10,50279,0.14613,1.22E+06
13875,5.99E+10,2.77E+06,0.17877,0
13876,5.48E+10,54945,0.17435,27844
13877,3.75E+10,3.65E+07,0.17462,1.88E+05
13878,1.75E+10,54626,0.18235,1.06E+06
13879,5.41E+10,6.95E+07,0.14065,32389
13880,3.67E+10,58757,0.18415,2.02E+05
13881,1.77E+10,69581,0.1559,1.05E+06
13882,5.86E+10,43307,0.19659,0
13883,5.13E+10,2.93E+07,0.17423,56933
13884,4.73E+10,45665,0.16793,97868
13885,2.08E+10,2.30E+07,0.20458,9.73E+05
13886,5.06E+10,55110,0.16543,63877
